eclipse-jdtcore\src\core\CorrectionEngine.java	191	208	eclipse-jdtcore\src\core\CorrectionEngine.java	222	239	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	108	126	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	111	129	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	114	132	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	117	135	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	120	138	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	123	141	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	126	144	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	129	147	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	132	150	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	135	153	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1042	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	138	156	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1049	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	54	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1052	1064	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	51	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1076	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	38	57	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1091	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	144	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1094	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	141	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	42	60	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	45	63	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	48	66	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	51	69	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	54	72	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	57	75	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	60	78	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	63	81	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	66	84	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	69	87	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	72	90	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	75	93	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	78	96	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	81	99	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	84	102	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	87	105	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	90	108	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	93	111	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	96	114	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	99	117	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	102	120	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	105	123	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	108	126	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	111	129	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	114	132	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	117	135	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	120	138	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	123	141	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	126	144	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	129	147	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	132	150	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	135	153	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1077	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	138	156	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1080	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	54	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1083	1095	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	51	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1122	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	38	57	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1141	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	144	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1144	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	141	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	42	60	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	45	63	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	48	66	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	51	69	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	54	72	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	57	75	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	60	78	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	63	81	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	66	84	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	69	87	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	72	90	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	75	93	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	78	96	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	81	99	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	84	102	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	87	105	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	90	108	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	93	111	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	96	114	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	99	117	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	102	120	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	105	123	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	108	126	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	111	129	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	114	132	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	117	135	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	120	138	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	123	141	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	126	144	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	129	147	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	132	150	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	135	153	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1123	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	138	156	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1130	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	54	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1133	1145	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	39	51	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1164	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	38	57	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1179	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	144	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1182	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	141	158	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	42	60	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	45	63	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	48	66	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	51	69	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	54	72	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	57	75	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	60	78	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	63	81	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	66	84	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	69	87	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	72	90	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	75	93	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	78	96	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	81	99	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	84	102	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	87	105	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	90	108	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	93	111	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	96	114	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	99	117	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	102	120	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	105	123	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	108	126	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	111	129	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	114	132	0
eclipse-jdtcore\src\internal\compiler\problem\ProblemReporter.java	1165	1183	eclipse-jdtcore\src\internal\formatter\impl\SplitLine.java	117	135	0
